inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,max_stock_level,last_restock_date,days_in_stock,stock_status
INV001301,PRD0261,WH-NORTH-01,1445,219,3624,2024-01-20,322,In Stock
INV001302,PRD0261,WH-SOUTH-01,701,155,3853,2023-02-18,45,In Stock
INV001303,PRD0261,WH-EAST-01,1524,207,3844,2024-06-15,223,In Stock
INV001304,PRD0261,WH-WEST-01,1368,150,4124,2024-04-28,92,In Stock
INV001305,PRD0261,WH-CENTRAL-01,426,161,3133,2023-03-31,261,In Stock
INV001306,PRD0262,WH-NORTH-01,1438,107,4265,2023-03-08,194,In Stock
INV001307,PRD0262,WH-SOUTH-01,1706,220,1677,2024-10-14,48,In Stock
INV001308,PRD0262,WH-EAST-01,243,141,3249,2024-06-09,219,In Stock
INV001309,PRD0262,WH-WEST-01,1659,151,4192,2023-01-15,238,In Stock
INV001310,PRD0262,WH-CENTRAL-01,1186,291,2674,2023-01-04,262,In Stock
INV001311,PRD0263,WH-NORTH-01,1066,103,4886,2024-03-11,223,In Stock
INV001312,PRD0263,WH-SOUTH-01,1174,181,2008,2024-07-11,327,In Stock
INV001313,PRD0263,WH-EAST-01,1809,206,1763,2023-08-25,329,In Stock
INV001314,PRD0263,WH-WEST-01,251,78,2816,2023-08-14,322,In Stock
INV001315,PRD0263,WH-CENTRAL-01,750,297,2331,2023-12-19,17,In Stock
INV001316,PRD0264,WH-NORTH-01,860,129,1743,2023-03-16,22,In Stock
INV001317,PRD0264,WH-SOUTH-01,1301,76,2704,2024-09-08,183,In Stock
INV001318,PRD0264,WH-EAST-01,629,146,1534,2024-09-25,360,In Stock
INV001319,PRD0264,WH-WEST-01,1407,266,4753,2023-12-19,53,In Stock
INV001320,PRD0264,WH-CENTRAL-01,1512,151,3917,2024-04-18,32,In Stock
INV001321,PRD0265,WH-NORTH-01,1764,252,2987,2023-12-14,347,In Stock
INV001322,PRD0265,WH-SOUTH-01,1053,269,1542,2023-01-17,230,In Stock
INV001323,PRD0265,WH-EAST-01,24,169,1560,2024-04-19,167,Low Stock
INV001324,PRD0265,WH-WEST-01,1823,170,3876,2024-11-30,68,In Stock
INV001325,PRD0265,WH-CENTRAL-01,1495,89,3031,2024-09-04,326,In Stock
INV001326,PRD0266,WH-NORTH-01,1839,241,2855,2024-10-11,235,In Stock
INV001327,PRD0266,WH-SOUTH-01,1248,267,4412,2024-03-06,10,In Stock
INV001328,PRD0266,WH-EAST-01,500,137,2144,2024-02-15,323,In Stock
INV001329,PRD0266,WH-WEST-01,1413,278,4456,2024-09-27,124,In Stock
INV001330,PRD0266,WH-CENTRAL-01,1140,255,1891,2024-11-11,199,In Stock
INV001331,PRD0267,WH-NORTH-01,31,119,4538,2023-02-28,320,Low Stock
INV001332,PRD0267,WH-SOUTH-01,1680,101,4599,2023-10-23,47,In Stock
INV001333,PRD0267,WH-EAST-01,1928,72,4877,2023-04-30,87,In Stock
INV001334,PRD0267,WH-WEST-01,1215,272,4061,2023-03-27,118,In Stock
INV001335,PRD0267,WH-CENTRAL-01,717,180,2704,2023-07-03,109,In Stock
INV001336,PRD0268,WH-NORTH-01,1532,277,3316,2023-11-10,189,In Stock
INV001337,PRD0268,WH-SOUTH-01,479,155,3522,2023-10-05,5,In Stock
INV001338,PRD0268,WH-EAST-01,1383,148,1983,2023-11-10,322,In Stock
INV001339,PRD0268,WH-WEST-01,884,162,1813,2023-12-31,260,In Stock
INV001340,PRD0268,WH-CENTRAL-01,1256,70,1840,2024-11-10,50,In Stock
INV001341,PRD0269,WH-NORTH-01,1200,56,1743,2023-07-18,332,In Stock
INV001342,PRD0269,WH-SOUTH-01,465,50,3187,2023-10-07,178,In Stock
INV001343,PRD0269,WH-EAST-01,1434,205,2258,2023-09-07,61,In Stock
INV001344,PRD0269,WH-WEST-01,902,148,4862,2023-02-16,215,In Stock
INV001345,PRD0269,WH-CENTRAL-01,987,252,2690,2023-06-18,30,In Stock
INV001346,PRD0270,WH-NORTH-01,1074,213,3821,2023-07-19,247,In Stock
INV001347,PRD0270,WH-SOUTH-01,1246,110,2803,2024-09-17,292,In Stock
INV001348,PRD0270,WH-EAST-01,1022,227,3542,2024-07-08,208,In Stock
INV001349,PRD0270,WH-WEST-01,481,79,4035,2024-08-21,19,In Stock
INV001350,PRD0270,WH-CENTRAL-01,1287,182,2357,2024-05-11,28,In Stock
INV001351,PRD0271,WH-NORTH-01,1574,172,3073,2024-04-05,104,In Stock
INV001352,PRD0271,WH-SOUTH-01,17,172,2439,2024-08-02,349,Low Stock
INV001353,PRD0271,WH-EAST-01,580,170,4349,2023-10-08,93,In Stock
INV001354,PRD0271,WH-WEST-01,1503,75,4932,2023-01-12,273,In Stock
INV001355,PRD0271,WH-CENTRAL-01,759,259,2426,2024-05-09,62,In Stock
INV001356,PRD0272,WH-NORTH-01,1770,55,3982,2024-07-26,349,In Stock
INV001357,PRD0272,WH-SOUTH-01,1942,283,2300,2024-09-21,68,In Stock
INV001358,PRD0272,WH-EAST-01,1024,102,3571,2023-07-29,233,In Stock
INV001359,PRD0272,WH-WEST-01,1283,165,2666,2024-08-04,285,In Stock
INV001360,PRD0272,WH-CENTRAL-01,937,186,1945,2023-05-31,193,In Stock
INV001361,PRD0273,WH-NORTH-01,743,192,4863,2023-01-31,34,In Stock
INV001362,PRD0273,WH-SOUTH-01,1478,235,3877,2023-12-24,319,In Stock
INV001363,PRD0273,WH-EAST-01,345,62,2091,2024-08-03,71,In Stock
INV001364,PRD0273,WH-WEST-01,352,82,2073,2023-09-11,99,In Stock
INV001365,PRD0273,WH-CENTRAL-01,1473,235,3396,2023-01-19,125,In Stock
INV001366,PRD0274,WH-NORTH-01,2,279,3653,2023-09-09,273,Low Stock
INV001367,PRD0274,WH-SOUTH-01,894,159,3083,2024-05-11,252,In Stock
INV001368,PRD0274,WH-EAST-01,1250,65,2665,2023-04-17,152,In Stock
INV001369,PRD0274,WH-WEST-01,1300,171,2580,2023-04-11,247,In Stock
INV001370,PRD0274,WH-CENTRAL-01,899,112,3618,2024-03-28,175,In Stock
INV001371,PRD0275,WH-NORTH-01,1655,207,3918,2024-09-24,54,In Stock
INV001372,PRD0275,WH-SOUTH-01,222,230,3646,2023-06-05,151,Low Stock
INV001373,PRD0275,WH-EAST-01,1285,227,3284,2023-02-07,114,In Stock
INV001374,PRD0275,WH-WEST-01,757,227,4362,2023-11-29,144,In Stock
INV001375,PRD0275,WH-CENTRAL-01,853,180,4476,2024-11-02,198,In Stock
INV001376,PRD0276,WH-NORTH-01,573,218,1640,2023-11-25,168,In Stock
INV001377,PRD0276,WH-SOUTH-01,1015,167,2083,2024-10-12,199,In Stock
INV001378,PRD0276,WH-EAST-01,1214,174,1545,2024-05-08,306,In Stock
INV001379,PRD0276,WH-WEST-01,260,146,4144,2023-03-03,144,In Stock
INV001380,PRD0276,WH-CENTRAL-01,1387,184,2788,2023-12-07,352,In Stock
INV001381,PRD0277,WH-NORTH-01,1653,294,3822,2024-11-24,16,In Stock
INV001382,PRD0277,WH-SOUTH-01,1328,271,3331,2023-10-25,177,In Stock
INV001383,PRD0277,WH-EAST-01,1726,259,3735,2023-08-06,131,In Stock
INV001384,PRD0277,WH-WEST-01,536,75,1958,2023-11-23,109,In Stock
INV001385,PRD0277,WH-CENTRAL-01,1098,177,2357,2024-05-25,211,In Stock
INV001386,PRD0278,WH-NORTH-01,1516,142,4601,2023-12-12,164,In Stock
INV001387,PRD0278,WH-SOUTH-01,1865,278,3444,2023-11-28,329,In Stock
INV001388,PRD0278,WH-EAST-01,1016,203,4660,2023-01-02,224,In Stock
INV001389,PRD0278,WH-WEST-01,1659,234,1975,2023-11-26,94,In Stock
INV001390,PRD0278,WH-CENTRAL-01,1276,265,4279,2023-02-06,62,In Stock
INV001391,PRD0279,WH-NORTH-01,930,86,1920,2023-01-19,116,In Stock
INV001392,PRD0279,WH-SOUTH-01,1283,273,2732,2023-07-18,235,In Stock
INV001393,PRD0279,WH-EAST-01,1078,205,3215,2023-05-26,199,In Stock
INV001394,PRD0279,WH-WEST-01,1748,284,3433,2024-10-30,16,In Stock
INV001395,PRD0279,WH-CENTRAL-01,735,95,4890,2024-08-27,222,In Stock
INV001396,PRD0280,WH-NORTH-01,632,227,3527,2023-09-04,95,In Stock
INV001397,PRD0280,WH-SOUTH-01,788,214,2798,2023-09-25,335,In Stock
INV001398,PRD0280,WH-EAST-01,1952,120,4740,2024-09-01,213,In Stock
INV001399,PRD0280,WH-WEST-01,1243,216,2907,2023-09-27,278,In Stock
INV001400,PRD0280,WH-CENTRAL-01,797,247,2971,2023-02-01,261,In Stock
INV001401,PRD0281,WH-NORTH-01,822,159,1528,2023-09-24,54,In Stock
INV001402,PRD0281,WH-SOUTH-01,776,223,1820,2024-02-25,215,In Stock
INV001403,PRD0281,WH-EAST-01,1546,213,2075,2023-12-04,200,In Stock
INV001404,PRD0281,WH-WEST-01,361,243,3478,2023-04-07,313,In Stock
INV001405,PRD0281,WH-CENTRAL-01,1386,132,4989,2023-11-11,280,In Stock
INV001406,PRD0282,WH-NORTH-01,224,145,4295,2023-01-12,132,In Stock
INV001407,PRD0282,WH-SOUTH-01,222,200,3549,2024-02-14,114,In Stock
INV001408,PRD0282,WH-EAST-01,13,244,3522,2024-05-15,288,Low Stock
INV001409,PRD0282,WH-WEST-01,519,61,4295,2023-12-02,315,In Stock
INV001410,PRD0282,WH-CENTRAL-01,575,71,3995,2024-05-17,166,In Stock
INV001411,PRD0283,WH-NORTH-01,1624,70,3317,2024-06-04,192,In Stock
INV001412,PRD0283,WH-SOUTH-01,1799,80,3524,2023-05-01,258,In Stock
INV001413,PRD0283,WH-EAST-01,547,294,2191,2024-07-04,4,In Stock
INV001414,PRD0283,WH-WEST-01,584,184,3927,2024-05-27,229,In Stock
INV001415,PRD0283,WH-CENTRAL-01,161,111,1784,2023-07-24,281,In Stock
INV001416,PRD0284,WH-NORTH-01,1266,84,4426,2024-03-08,345,In Stock
INV001417,PRD0284,WH-SOUTH-01,1431,275,1678,2023-12-27,356,In Stock
INV001418,PRD0284,WH-EAST-01,891,291,2531,2023-01-18,176,In Stock
INV001419,PRD0284,WH-WEST-01,883,101,2316,2023-01-11,279,In Stock
INV001420,PRD0284,WH-CENTRAL-01,1767,288,4697,2023-05-05,139,In Stock
INV001421,PRD0285,WH-NORTH-01,156,180,2720,2024-11-24,356,Low Stock
INV001422,PRD0285,WH-SOUTH-01,1621,272,2982,2024-07-24,326,In Stock
INV001423,PRD0285,WH-EAST-01,327,288,3100,2023-02-24,364,In Stock
INV001424,PRD0285,WH-WEST-01,739,227,1809,2024-09-15,93,In Stock
INV001425,PRD0285,WH-CENTRAL-01,1019,85,1872,2024-07-11,362,In Stock
INV001426,PRD0286,WH-NORTH-01,1193,99,1751,2023-05-06,71,In Stock
INV001427,PRD0286,WH-SOUTH-01,827,220,4712,2023-02-04,41,In Stock
INV001428,PRD0286,WH-EAST-01,110,234,1934,2023-06-24,346,Low Stock
INV001429,PRD0286,WH-WEST-01,1869,176,3885,2023-02-26,30,In Stock
INV001430,PRD0286,WH-CENTRAL-01,221,69,4083,2023-02-04,26,In Stock
INV001431,PRD0287,WH-NORTH-01,1801,201,4337,2024-11-21,329,In Stock
INV001432,PRD0287,WH-SOUTH-01,1940,172,1753,2023-01-20,350,In Stock
INV001433,PRD0287,WH-EAST-01,792,241,3161,2023-11-04,206,In Stock
INV001434,PRD0287,WH-WEST-01,511,284,2229,2024-06-22,181,In Stock
INV001435,PRD0287,WH-CENTRAL-01,646,281,1689,2023-05-06,159,In Stock
INV001436,PRD0288,WH-NORTH-01,1298,225,2618,2023-04-20,49,In Stock
INV001437,PRD0288,WH-SOUTH-01,139,213,2785,2023-10-06,118,Low Stock
INV001438,PRD0288,WH-EAST-01,925,165,4333,2023-04-03,74,In Stock
INV001439,PRD0288,WH-WEST-01,766,105,3378,2024-08-31,6,In Stock
INV001440,PRD0288,WH-CENTRAL-01,1373,263,2559,2023-05-04,125,In Stock
INV001441,PRD0289,WH-NORTH-01,27,260,4056,2023-03-28,325,Low Stock
INV001442,PRD0289,WH-SOUTH-01,251,286,3507,2024-01-11,69,Low Stock
INV001443,PRD0289,WH-EAST-01,10,207,2019,2024-01-18,42,Low Stock
INV001444,PRD0289,WH-WEST-01,1385,55,2035,2024-07-31,59,In Stock
INV001445,PRD0289,WH-CENTRAL-01,32,96,2468,2024-10-27,69,Low Stock
INV001446,PRD0290,WH-NORTH-01,1298,176,3100,2023-09-05,99,In Stock
INV001447,PRD0290,WH-SOUTH-01,271,203,4060,2023-10-23,257,In Stock
INV001448,PRD0290,WH-EAST-01,688,232,1842,2024-03-24,102,In Stock
INV001449,PRD0290,WH-WEST-01,135,273,2848,2024-06-15,142,Low Stock
INV001450,PRD0290,WH-CENTRAL-01,856,298,3215,2024-02-24,112,In Stock
INV001451,PRD0291,WH-NORTH-01,866,123,4293,2023-04-09,136,In Stock
INV001452,PRD0291,WH-SOUTH-01,1247,165,2513,2023-07-20,289,In Stock
INV001453,PRD0291,WH-EAST-01,1443,229,3168,2023-02-18,26,In Stock
INV001454,PRD0291,WH-WEST-01,1644,230,2372,2024-11-18,346,In Stock
INV001455,PRD0291,WH-CENTRAL-01,1739,293,4564,2024-10-18,84,In Stock
INV001456,PRD0292,WH-NORTH-01,1198,208,2161,2023-09-24,7,In Stock
INV001457,PRD0292,WH-SOUTH-01,385,210,4159,2023-10-02,61,In Stock
INV001458,PRD0292,WH-EAST-01,724,90,3075,2024-06-18,246,In Stock
INV001459,PRD0292,WH-WEST-01,1709,147,4940,2023-08-29,77,In Stock
INV001460,PRD0292,WH-CENTRAL-01,1527,146,3237,2023-08-14,311,In Stock
INV001461,PRD0293,WH-NORTH-01,337,124,4679,2024-03-02,333,In Stock
INV001462,PRD0293,WH-SOUTH-01,852,172,4266,2024-08-28,47,In Stock
INV001463,PRD0293,WH-EAST-01,1026,80,4028,2023-12-03,169,In Stock
INV001464,PRD0293,WH-WEST-01,572,224,2220,2023-12-31,115,In Stock
INV001465,PRD0293,WH-CENTRAL-01,1037,61,3277,2024-02-08,121,In Stock
INV001466,PRD0294,WH-NORTH-01,1781,70,3664,2024-01-17,258,In Stock
INV001467,PRD0294,WH-SOUTH-01,1310,109,3772,2024-01-11,270,In Stock
INV001468,PRD0294,WH-EAST-01,1009,80,2090,2024-02-02,129,In Stock
INV001469,PRD0294,WH-WEST-01,1828,86,2247,2024-10-09,11,In Stock
INV001470,PRD0294,WH-CENTRAL-01,944,77,2612,2023-06-03,191,In Stock
INV001471,PRD0295,WH-NORTH-01,1447,61,4672,2024-02-13,313,In Stock
INV001472,PRD0295,WH-SOUTH-01,899,272,4723,2023-02-21,66,In Stock
INV001473,PRD0295,WH-EAST-01,676,265,4941,2023-02-04,362,In Stock
INV001474,PRD0295,WH-WEST-01,285,102,3063,2024-01-31,238,In Stock
INV001475,PRD0295,WH-CENTRAL-01,1832,178,2235,2023-05-31,92,In Stock
INV001476,PRD0296,WH-NORTH-01,1102,215,4606,2023-01-31,117,In Stock
INV001477,PRD0296,WH-SOUTH-01,1343,260,2271,2023-01-20,299,In Stock
INV001478,PRD0296,WH-EAST-01,1408,98,1823,2024-02-19,35,In Stock
INV001479,PRD0296,WH-WEST-01,1512,51,3884,2024-10-12,298,In Stock
INV001480,PRD0296,WH-CENTRAL-01,1571,262,3282,2023-01-17,202,In Stock
INV001481,PRD0297,WH-NORTH-01,189,136,1877,2023-07-23,255,In Stock
INV001482,PRD0297,WH-SOUTH-01,1932,106,2179,2024-11-27,11,In Stock
INV001483,PRD0297,WH-EAST-01,622,75,2142,2024-03-10,54,In Stock
INV001484,PRD0297,WH-WEST-01,1330,296,1701,2023-01-24,39,In Stock
INV001485,PRD0297,WH-CENTRAL-01,276,50,3264,2024-06-12,52,In Stock
INV001486,PRD0298,WH-NORTH-01,901,280,2280,2023-05-06,9,In Stock
INV001487,PRD0298,WH-SOUTH-01,249,281,4457,2024-11-20,351,Low Stock
INV001488,PRD0298,WH-EAST-01,1117,233,2069,2023-02-11,166,In Stock
INV001489,PRD0298,WH-WEST-01,1457,53,2983,2023-12-13,222,In Stock
INV001490,PRD0298,WH-CENTRAL-01,1431,189,3457,2024-08-21,202,In Stock
INV001491,PRD0299,WH-NORTH-01,973,119,3578,2023-05-12,87,In Stock
INV001492,PRD0299,WH-SOUTH-01,1643,112,3284,2024-11-26,43,In Stock
INV001493,PRD0299,WH-EAST-01,1742,168,2056,2024-09-29,78,In Stock
INV001494,PRD0299,WH-WEST-01,1288,267,4414,2024-09-05,170,In Stock
INV001495,PRD0299,WH-CENTRAL-01,507,241,4074,2024-02-02,54,In Stock
INV001496,PRD0300,WH-NORTH-01,388,287,3787,2023-01-20,234,In Stock
INV001497,PRD0300,WH-SOUTH-01,1973,235,3884,2024-03-23,252,In Stock
INV001498,PRD0300,WH-EAST-01,1449,68,3741,2023-01-03,294,In Stock
INV001499,PRD0300,WH-WEST-01,1465,259,2972,2024-03-02,330,In Stock
INV001500,PRD0300,WH-CENTRAL-01,771,128,2998,2023-03-05,281,In Stock
INV001501,PRD0301,WH-NORTH-01,1472,156,4403,2023-05-06,18,In Stock
INV001502,PRD0301,WH-SOUTH-01,293,123,4589,2023-09-29,164,In Stock
INV001503,PRD0301,WH-EAST-01,974,190,1521,2024-07-24,180,In Stock
INV001504,PRD0301,WH-WEST-01,1942,151,2737,2023-11-24,73,In Stock
INV001505,PRD0301,WH-CENTRAL-01,10,70,3878,2024-03-04,36,Low Stock
INV001506,PRD0302,WH-NORTH-01,715,246,3154,2024-01-03,265,In Stock
INV001507,PRD0302,WH-SOUTH-01,661,237,4662,2024-10-22,46,In Stock
INV001508,PRD0302,WH-EAST-01,323,161,2686,2024-01-27,62,In Stock
INV001509,PRD0302,WH-WEST-01,499,95,2371,2023-05-16,54,In Stock
INV001510,PRD0302,WH-CENTRAL-01,1157,288,1825,2023-07-20,355,In Stock
INV001511,PRD0303,WH-NORTH-01,1700,247,3561,2024-04-05,87,In Stock
INV001512,PRD0303,WH-SOUTH-01,820,108,1992,2024-08-02,221,In Stock
INV001513,PRD0303,WH-EAST-01,741,201,3576,2024-05-13,363,In Stock
INV001514,PRD0303,WH-WEST-01,215,73,4649,2024-03-27,298,In Stock
INV001515,PRD0303,WH-CENTRAL-01,862,250,4489,2023-02-22,87,In Stock
INV001516,PRD0304,WH-NORTH-01,1723,189,3283,2023-02-04,174,In Stock
INV001517,PRD0304,WH-SOUTH-01,1468,255,2984,2024-05-20,225,In Stock
INV001518,PRD0304,WH-EAST-01,1862,230,4690,2024-11-29,223,In Stock
INV001519,PRD0304,WH-WEST-01,183,65,2920,2023-04-11,70,In Stock
INV001520,PRD0304,WH-CENTRAL-01,466,222,1958,2024-01-12,15,In Stock
INV001521,PRD0305,WH-NORTH-01,1170,232,1905,2024-01-04,150,In Stock
INV001522,PRD0305,WH-SOUTH-01,34,227,2626,2024-11-05,310,Low Stock
INV001523,PRD0305,WH-EAST-01,1767,220,4374,2023-11-12,92,In Stock
INV001524,PRD0305,WH-WEST-01,1517,175,2433,2024-06-22,90,In Stock
INV001525,PRD0305,WH-CENTRAL-01,1674,271,4404,2024-06-04,124,In Stock
INV001526,PRD0306,WH-NORTH-01,66,295,4376,2024-08-23,331,Low Stock
INV001527,PRD0306,WH-SOUTH-01,213,248,3519,2024-03-14,128,Low Stock
INV001528,PRD0306,WH-EAST-01,1221,82,2209,2023-07-11,328,In Stock
INV001529,PRD0306,WH-WEST-01,1706,231,2292,2023-04-03,241,In Stock
INV001530,PRD0306,WH-CENTRAL-01,1482,126,2450,2024-02-13,165,In Stock
INV001531,PRD0307,WH-NORTH-01,1363,175,2082,2023-03-20,192,In Stock
INV001532,PRD0307,WH-SOUTH-01,731,76,3749,2023-06-11,160,In Stock
INV001533,PRD0307,WH-EAST-01,1123,261,2734,2023-04-29,121,In Stock
INV001534,PRD0307,WH-WEST-01,1279,143,3968,2023-09-28,117,In Stock
INV001535,PRD0307,WH-CENTRAL-01,1553,268,1770,2023-11-04,76,In Stock
INV001536,PRD0308,WH-NORTH-01,1917,248,4245,2024-10-23,257,In Stock
INV001537,PRD0308,WH-SOUTH-01,858,211,3565,2023-10-17,216,In Stock
INV001538,PRD0308,WH-EAST-01,903,189,3805,2023-12-06,155,In Stock
INV001539,PRD0308,WH-WEST-01,1686,175,2768,2023-07-01,200,In Stock
INV001540,PRD0308,WH-CENTRAL-01,689,215,2544,2024-08-24,96,In Stock
INV001541,PRD0309,WH-NORTH-01,146,121,1967,2023-06-26,36,In Stock
INV001542,PRD0309,WH-SOUTH-01,441,147,4879,2023-05-05,316,In Stock
INV001543,PRD0309,WH-EAST-01,1127,130,3331,2024-07-19,338,In Stock
INV001544,PRD0309,WH-WEST-01,537,71,2353,2024-06-24,357,In Stock
INV001545,PRD0309,WH-CENTRAL-01,653,251,4951,2024-05-14,285,In Stock
INV001546,PRD0310,WH-NORTH-01,605,58,4827,2023-02-07,151,In Stock
INV001547,PRD0310,WH-SOUTH-01,1969,137,2105,2024-05-23,68,In Stock
INV001548,PRD0310,WH-EAST-01,1971,268,3186,2023-10-16,285,In Stock
INV001549,PRD0310,WH-WEST-01,1721,59,3688,2023-02-22,227,In Stock
INV001550,PRD0310,WH-CENTRAL-01,803,242,2425,2024-07-31,304,In Stock
INV001551,PRD0311,WH-NORTH-01,1172,213,1958,2024-10-12,209,In Stock
INV001552,PRD0311,WH-SOUTH-01,1631,92,4804,2023-10-04,29,In Stock
INV001553,PRD0311,WH-EAST-01,1825,258,4071,2024-08-26,85,In Stock
INV001554,PRD0311,WH-WEST-01,1338,255,3354,2023-10-28,253,In Stock
INV001555,PRD0311,WH-CENTRAL-01,99,281,4767,2023-04-29,50,Low Stock
INV001556,PRD0312,WH-NORTH-01,1975,100,1803,2023-05-19,192,In Stock
INV001557,PRD0312,WH-SOUTH-01,346,231,4957,2023-02-27,308,In Stock
INV001558,PRD0312,WH-EAST-01,889,95,2146,2024-05-04,120,In Stock
INV001559,PRD0312,WH-WEST-01,325,155,4093,2023-02-23,217,In Stock
INV001560,PRD0312,WH-CENTRAL-01,859,298,1784,2024-09-30,310,In Stock
INV001561,PRD0313,WH-NORTH-01,848,249,2313,2024-02-01,362,In Stock
INV001562,PRD0313,WH-SOUTH-01,1773,176,4052,2023-03-04,276,In Stock
INV001563,PRD0313,WH-EAST-01,1630,229,4239,2024-01-15,66,In Stock
INV001564,PRD0313,WH-WEST-01,1985,249,1978,2023-04-21,274,In Stock
INV001565,PRD0313,WH-CENTRAL-01,224,194,4681,2023-09-29,75,In Stock
INV001566,PRD0314,WH-NORTH-01,57,298,4051,2023-01-09,29,Low Stock
INV001567,PRD0314,WH-SOUTH-01,1526,222,4705,2024-01-28,140,In Stock
INV001568,PRD0314,WH-EAST-01,34,143,4670,2023-06-13,13,Low Stock
INV001569,PRD0314,WH-WEST-01,1802,186,2524,2024-02-06,60,In Stock
INV001570,PRD0314,WH-CENTRAL-01,1925,281,1733,2023-07-08,178,In Stock
INV001571,PRD0315,WH-NORTH-01,1091,179,2822,2024-08-22,256,In Stock
INV001572,PRD0315,WH-SOUTH-01,305,138,3123,2024-01-04,135,In Stock
INV001573,PRD0315,WH-EAST-01,890,70,3023,2024-02-26,84,In Stock
INV001574,PRD0315,WH-WEST-01,383,245,3678,2024-07-03,201,In Stock
INV001575,PRD0315,WH-CENTRAL-01,1788,85,2805,2024-09-25,152,In Stock
INV001576,PRD0316,WH-NORTH-01,433,120,2872,2024-07-31,223,In Stock
INV001577,PRD0316,WH-SOUTH-01,1665,54,4528,2024-05-27,187,In Stock
INV001578,PRD0316,WH-EAST-01,1321,256,2175,2024-04-29,347,In Stock
INV001579,PRD0316,WH-WEST-01,1046,248,3053,2024-04-30,214,In Stock
INV001580,PRD0316,WH-CENTRAL-01,1599,110,3376,2024-10-04,141,In Stock
INV001581,PRD0317,WH-NORTH-01,449,286,1788,2023-12-12,26,In Stock
INV001582,PRD0317,WH-SOUTH-01,1313,248,2353,2024-04-11,174,In Stock
INV001583,PRD0317,WH-EAST-01,1177,219,4516,2024-04-03,93,In Stock
INV001584,PRD0317,WH-WEST-01,940,128,3341,2024-05-09,325,In Stock
INV001585,PRD0317,WH-CENTRAL-01,1016,209,4573,2024-07-30,316,In Stock
INV001586,PRD0318,WH-NORTH-01,1796,63,2540,2023-03-28,195,In Stock
INV001587,PRD0318,WH-SOUTH-01,530,217,4368,2023-08-31,139,In Stock
INV001588,PRD0318,WH-EAST-01,649,110,1546,2024-05-16,230,In Stock
INV001589,PRD0318,WH-WEST-01,1679,104,2182,2024-10-01,316,In Stock
INV001590,PRD0318,WH-CENTRAL-01,783,58,4405,2023-02-23,109,In Stock
INV001591,PRD0319,WH-NORTH-01,18,192,4978,2024-06-23,232,Low Stock
INV001592,PRD0319,WH-SOUTH-01,813,173,2535,2023-03-28,301,In Stock
INV001593,PRD0319,WH-EAST-01,1152,76,1629,2023-10-06,21,In Stock
INV001594,PRD0319,WH-WEST-01,669,56,2303,2023-08-24,203,In Stock
INV001595,PRD0319,WH-CENTRAL-01,1309,109,1521,2024-10-05,105,In Stock
INV001596,PRD0320,WH-NORTH-01,1480,263,2019,2023-12-09,241,In Stock
INV001597,PRD0320,WH-SOUTH-01,495,202,3922,2023-02-27,23,In Stock
INV001598,PRD0320,WH-EAST-01,144,55,2153,2024-03-23,87,In Stock
INV001599,PRD0320,WH-WEST-01,1921,295,3680,2023-12-14,124,In Stock
INV001600,PRD0320,WH-CENTRAL-01,1974,133,1562,2024-05-12,72,In Stock
INV001601,PRD0321,WH-NORTH-01,1043,148,3563,2023-03-25,338,In Stock
INV001602,PRD0321,WH-SOUTH-01,1736,164,3346,2023-07-31,131,In Stock
INV001603,PRD0321,WH-EAST-01,179,133,4441,2024-10-01,286,In Stock
INV001604,PRD0321,WH-WEST-01,1566,244,1549,2023-09-04,332,In Stock
INV001605,PRD0321,WH-CENTRAL-01,1845,196,3088,2024-07-24,151,In Stock
INV001606,PRD0322,WH-NORTH-01,1054,144,4832,2024-09-26,264,In Stock
INV001607,PRD0322,WH-SOUTH-01,736,272,2690,2024-11-12,61,In Stock
INV001608,PRD0322,WH-EAST-01,605,170,4712,2024-10-17,196,In Stock
INV001609,PRD0322,WH-WEST-01,541,127,2665,2023-09-06,202,In Stock
INV001610,PRD0322,WH-CENTRAL-01,1529,185,4712,2023-10-13,268,In Stock
INV001611,PRD0323,WH-NORTH-01,1578,64,3597,2023-02-03,23,In Stock
INV001612,PRD0323,WH-SOUTH-01,19,78,2803,2023-08-31,91,Low Stock
INV001613,PRD0323,WH-EAST-01,566,295,3613,2023-01-10,364,In Stock
INV001614,PRD0323,WH-WEST-01,925,242,2157,2024-01-01,312,In Stock
INV001615,PRD0323,WH-CENTRAL-01,1438,299,3742,2023-05-13,216,In Stock
INV001616,PRD0324,WH-NORTH-01,1351,145,4637,2023-05-20,51,In Stock
INV001617,PRD0324,WH-SOUTH-01,545,98,2736,2023-10-16,247,In Stock
INV001618,PRD0324,WH-EAST-01,46,184,4662,2023-10-03,154,Low Stock
INV001619,PRD0324,WH-WEST-01,1678,155,3857,2024-10-25,251,In Stock
INV001620,PRD0324,WH-CENTRAL-01,749,174,3265,2024-06-20,331,In Stock
INV001621,PRD0325,WH-NORTH-01,331,229,4151,2024-11-10,151,In Stock
INV001622,PRD0325,WH-SOUTH-01,554,239,2932,2024-10-30,177,In Stock
INV001623,PRD0325,WH-EAST-01,1262,168,3247,2023-03-17,295,In Stock
INV001624,PRD0325,WH-WEST-01,793,200,1674,2024-08-03,281,In Stock
INV001625,PRD0325,WH-CENTRAL-01,1789,234,4955,2024-02-16,275,In Stock
